	Gammaproteobacteria	Alphaproteobacteria	Vicinamibacteria	Bacteroidia	Actinobacteria	Bacilli	Verrucomicrobiae	Planctomycetes	Bacteria_unclassified	Thermoleophilia	Nitrososphaeria	Polyangia	Clostridia	Blastocatellia	Gemmatimonadetes	Acidobacteriae	Acidimicrobiia	Phycisphaerae	Desulfuromonadia	Deinococci	KD4-96	TK10	Anaerolineae	Nitrospiria	Thermoanaerobaculia	Latescibacterota_cl	Subgroup_11	Methylomirabilia	RCP2-54_cl	Holophagae	Subgroup_5	Entotheonellia	Fusobacteriia	Myxococcia	Ignavibacteria	Chloroflexia	Chlamydiae	OM190	Cyanobacteriia	MB-A2-108	Armatimonadota_class	Oligoflexia	Bdellovibrionia	NB1-j_cl	Abditibacteria	Elusimicrobia	Dehalococcoidia	OLB14	Subgroup_22	Subgroup_25	Gitt-GS-136	BD2-11_terrestrial_group	Negativicutes	Kapabacteria	Ktedonobacteria	MBNT15_cl	Chloroflexi_unclassified	Fibrobacteria	Longimicrobia	Actinobacteriota_unclassified	Vampirivibrionia	Fimbriimonadia	Desulfobacterota_class	Acidobacteriota_unclassified	Armatimonadia	Latescibacteria	Sericytochromatia	Sumerlaeia	Babeliae	S0134_terrestrial_group	Parcubacteria	vadinHA49	Spirochaetia	Lineage_IIb	Pla4_lineage	AKAU4049	bacteriap25	JG30-KF-CM66	Proteobacteria_unclassified	Gemmatimonadota_unclassified	Kiritimatiellae	Bacteroidota_unclassified	ABY1	Myxococcota_unclassified	Chthonomonadetes	Desulfobacterota_unclassified	AT-s3-28	Leptospirae	Subgroup_18	Kryptonia	Omnitrophia	Lineage_IIa	Rubrobacteria	Desulfobulbia	AD3	Gracilibacteria	WS2_cl	Methanomicrobia	WPS-2_cl	Subgroup_20	Microgenomatia	Thermoplasmatota_unclassified	Saccharimonadia	Planctomycetota_unclassified	Pla3_lineage	Campylobacteria	Rhodothermia	WWE3	SHA-26	Firmicutes_unclassified	BD7-11	Coriobacteriia	Subgroup_19	Thermovenabulia	Cyanobacteria_unclassified	Limnochordia	Patescibacteria_unclassified	SAR324_clade(Marine_group_B)_cl	Berkelbacteria	GAL15_cl	Patescibacteria_class	Syntrophobacteria	Syntrophomonadia	FCPU426_cl	Bdellovibrionota_unclassified	Archaea_unclassified	Latescibacterota_unclassified	P2-11E	Defferrisomatia	Armatimonadota_unclassified	Hydrogenedentia	Verrucomicrobiota_unclassified
21to22FACS16S221215G08	0.4458686198214693	0.1410696574349584	0.07858396276798657	0.10284580758373389	0.019455252918287935	0.0426489662012665	0.02136263065537499	0.029831387808041506	0.023575188830395968	0.0006103608758678569	0.0	0.019302662699320974	0.0	0.00801098649576562	0.013046463721675441	0.0	0.00801098649576562	0.002059967956054017	0.004882887006942855	0.0	0.0	0.0	0.00946059357595178	0.0	0.0	0.0	0.003509575036240177	0.005188067444876783	0.0	0.007171740291447319	0.0	0.0	0.0	0.0	0.0	0.000686655985351339	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007629510948348211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014496070801861601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037384603646906235	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215G09	0.24157894736842103	0.38105263157894737	0.049999999999999996	0.02	0.02	0.07315789473684209	0.04473684210526316	0.02	0.0	0.021052631578947368	0.008421052631578947	0.005263157894736842	0.0	0.05105263157894737	0.013157894736842105	0.010526315789473684	0.0015789473684210526	0.0	0.0	0.0	0.0	0.0	0.0	0.002631578947368421	0.0	0.0	0.0	0.0	0.0	0.006842105263157895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005789473684210527	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0036842105263157894	0.0	0.0	0.0	0.0	0.0	0.0	0.002631578947368421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.016842105263157894	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215G10	0.3763596809282089	0.1820159535895576	0.09509996892157879	0.07065161089816638	0.04527090023826791	0.010877447425670777	0.07976794778825237	0.01160261058738216	0.014399668496840361	0.02299803169998964	0.027763389619807313	0.0	0.0	0.0	0.0	0.013985289547290997	0.01284574743603025	0.0	0.0	0.0	0.0	0.00010359473738734072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008287578990987258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004972547394592354	0.0	0.015539210608101109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006526468455402465	0.0	0.0	0.0	0.00010359473738734072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008287578990987258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215G11	0.5004089422028354	0.10100872410032714	0.0522082878953108	0.019220283533260635	0.020038167938931303	0.016766630316248636	0.024127589967284625	0.017993456924754635	0.060114503816793896	0.01608505997818975	0.005043620501635769	0.025218102508178842	0.03830425299890949	0.0005452562704471102	0.033124318429661945	0.01376772082878953	0.0	0.0028625954198473282	0.0	0.0	0.0	0.0016357688113413304	0.0	0.0	0.006952017448200654	0.0014994547437295529	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015539803707742638	0.0029989094874591058	0.0	0.003544165757906216	0.0	0.005588876772082879	0.002589967284623773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012813522355507088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215G12	0.23788431474726418	0.3882230328295989	0.1272798332464825	0.02123501823866597	0.08949973944762897	0.004429390307451798	0.0035174570088587808	0.006644085461177697	0.03973423658155289	0.0024752475247524753	0.024752475247524754	0.0	0.0	0.010943199583116207	0.012376237623762373	0.0	0.0003908285565398645	0.0	0.0070349140177175615	0.0	0.0	0.0	0.0	0.004820218863991662	0.0	0.0	0.0	0.0	0.0	0.0	0.0027357998957790518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.012636789994788952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033871808233454925	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215H01	0.6540769867549661	0.07315811258278139	0.08464403973509926	0.006519039735099337	0.021316225165562912	0.0020695364238410598	0.021316225165562915	0.007760761589403973	0.010968543046357616	0.013245033112582783	0.00031043046357615895	0.003932119205298013	0.0	0.011278973509933775	0.010761589403973508	0.0015521523178807948	0.004449503311258278	0.0014486754966887417	0.0009312913907284768	0.0	0.010658112582781456	0.003621688741721854	0.0005173841059602649	0.004346026490066225	0.0074503311258278145	0.0	0.0	0.007036423841059602	0.0007243377483443709	0.005794701986754966	0.0	0.0	0.0	0.0	0.0	0.0027938741721854304	0.00031043046357615895	0.0017591059602649008	0.0	0.0017591059602649008	0.0	0.0006208609271523179	0.0015521523178807948	0.00010347682119205298	0.00010347682119205298	0.0	0.0	0.0	0.0	0.0013451986754966887	0.0014486754966887417	0.0	0.0	0.0	0.0	0.0021730132450331124	0.00010347682119205298	0.0	0.0	0.0	0.0	0.0005173841059602649	0.0025869205298013247	0.0	0.0	0.0	0.0018625827814569536	0.0	0.0	0.0	0.0012417218543046358	0.0006208609271523179	0.0	0.0	0.0	0.0	0.0	0.0036216887417218546	0.0	0.0	0.0	0.0004139072847682119	0.0008278145695364238	0.0	0.00020695364238410596	0.0	0.00020695364238410596	0.0	0.0	0.0	0.0004139072847682119	0.00010347682119205298	0.0	0.0	0.0005173841059602649	0.001448675496688742	0.00031043046357615895	0.0	0.0006208609271523179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005173841059602649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215H02	0.1581808173936976	0.07203797990917846	0.22127425347461135	0.03178753268198707	0.01582496215769919	0.03213155359845879	0.060685289665611666	0.020228429888537226	0.03116829503233796	0.05160313747075822	0.014104857575340581	0.014724095224989677	0.02415026833631485	0.01348561992569148	0.030342644832805826	0.015343332874638776	0.0030273840649511488	0.010320627494151644	0.009150956378147793	0.0	0.006261180679785331	0.0	0.010802256777212055	0.015480941241227467	0.005504334663547544	0.008944543828264758	0.010802256777212053	0.010114214944268611	0.00020641254988303288	0.01265996972615935	0.0057107472134305766	0.0	0.0	0.001857712948947296	0.0	0.0	6.88041832943443e-05	0.0012384752992981975	0.00020641254988303288	0.012728773909453695	0.0	0.0	0.0	0.0011008669327095088	0.0	0.00020641254988303288	0.016925829090408698	0.0	0.001376083665886886	0.006398789046374019	0.001788908765652952	0.00041282509976606576	0.0	0.0	0.0	0.0	0.0	0.002132929682124673	0.0	0.0014448878491812303	0.0	0.0	0.0	0.0001376083665886886	0.0	0.0	0.0	0.0	0.0005504334663547544	0.003302600798128526	0.0	0.0	0.02442548506949222	0.0	0.0	0.0026145589651850832	0.0	0.000688041832943443	0.0	0.0	0.0	0.0036466217146002475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000688041832943443	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215H03	0.2730757888528458	0.24329106458271893	0.12710115010321438	0.11677971099970509	0.07873783544677086	0.04511943379534061	0.0002948982601002654	0.021232674727219108	0.0041285756414037155	0.0011795930404010617	0.015334709525213801	0.006782659982306104	0.0	0.0	0.0005897965202005308	0.0	0.0	0.0	0.001474491300501327	0.0	0.0	0.0	0.0	0.0020642878207018578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.042465349454438216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008552049542907697	0.0	0.0	0.0	0.0	0.0	0.011795930404010616	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215H04	0.2660928143712575	0.31212574850299396	0.08720059880239521	0.045284431137724554	0.03255988023952096	0.0033682634730538923	0.06961077844311377	0.01347305389221557	0.010479041916167664	0.036676646706586824	0.0	0.0	0.052020958083832336	0.0	0.01534431137724551	0.03255988023952096	0.0074850299401197605	0.0	0.0	0.0	0.0	0.0	0.0	0.005988023952095809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.009730538922155689	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215H05	0.5090016366612107	0.10823311748381129	0.05486373016437771	0.015939657012737495	0.08211769728883515	0.07108802390948553	0.019284138618088666	0.013662563153774995	0.007542873407813277	0.012168220308830854	0.007614032590905856	0.016580089660570698	0.014943428449441402	0.002846367323703124	0.0	0.0	0.00889489788657226	0.010033444816053514	0.002846367323703124	0.011100832562442185	0.0	0.0	0.0004981142816480467	0.0	0.002917526506795702	0.0027752081406105457	0.0	0.0009250693802035153	0.0	0.0	0.0022770938589624992	0.0010673877463886715	0.0	0.0	0.0	0.0	0.0018501387604070306	0.0	0.0	0.0	0.0	0.0	0.0045541877179249984	0.0	0.0	0.0	0.0059773713797765604	0.00483882445029531	0.0	0.0	0.0	0.0	0.0	0.0	0.0003557959154628905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0031310040560734364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.11591830925781e-05	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215H06	0.3619810633648943	0.2705753823743627	0.01820830298616169	0.011289147851420248	0.08011653313911143	0.05571740713765477	0.0	0.05972323379461034	0.009832483612527313	0.0	0.0	0.00873998543335761	0.0	0.0	0.0	0.001820830298616169	0.0	0.0	0.07501820830298617	0.0007283321194464676	0.0	0.0	0.0	0.01711580480699199	0.0	0.0	0.0	0.0	0.022578295702840496	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014566642388929353	0.0	0.0	0.005098324836125273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215H07	0.3952016334864728	0.20030627871362935	0.006023481368044922	0.14374680959673297	0.029811128126595202	0.024910668708524757	0.016539050535987747	0.020826952526799388	0.0002041858090862685	0.028279734558448188	0.017662072485962223	0.011332312404287902	0.0	0.00010209290454313425	0.0002041858090862685	0.0	0.0002041858090862685	0.007759060745278203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035732516590096988	0.0	0.0	0.0	0.0	0.0	0.0557427258805513	0.0	0.0	0.0	0.0	0.027054619703930576	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008677896886166412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018376722817764165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215H08	0.1956450016496206	0.3740239744858682	0.06763444407786211	0.06004618937644342	0.036071703508193116	0.0059386341141537445	0.00010997470581766194	0.026064005278785884	0.0	0.012757065874848785	0.030902892334763003	0.0005498735290883097	0.0	0.02848344880677444	0.0	0.004948861761794787	0.03805124821291102	0.0	0.05960629055317277	0.0	0.011877268228307489	0.0	0.02210491586935005	0.00043989882327064776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008358077642142307	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003299241174529858	0.0	0.0	0.0	0.01022764764104256	0.0	0.003079291762894534	0.0	0.0	0.0027493676454415483	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215H09	0.433776549818684	0.3153168710067345	0.0764980141599033	0.03116905543084096	0.015368675530996374	0.016577447763771368	0.01113797271628389	0.0	0.02952857882921775	0.007857019513037472	0.002849248834398204	0.0	8.634087376964255e-05	0.0	0.0	0.0	0.006820929027801762	0.0	0.0	0.0	0.0	0.0	0.0	0.005871179416335693	0.0	0.0	0.0	0.0	0.01459160766706959	0.0	0.0	0.0	0.0	0.0	0.0	0.005957520290105336	0.0	0.0	0.02201692281125885	0.004576066309791055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215H10	0.3892273529579231	0.24728121619313326	0.06507999772248474	0.025451232705118714	0.059329271764504934	0.040539771109719305	0.007288048738825941	0.017195239993167456	0.024540226612765472	0.007629676023458406	0.012070830723680464	0.010590445823606446	0.03046176621306155	0.006433980527244776	0.013152650458349941	0.009736377612025282	0.0	0.0	0.0	0.009850253373569436	0.00609235324261231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004270341057905825	0.002562204634743495	0.0	0.0	0.0	0.007401924500370096	0.0	0.0	0.0	0.003814838011729203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21to22FACS16S221215H11	0.41136933242196394	0.13875598086124397	0.0480747322852586	0.013784461152882205	0.11335156071998177	0.07564365459102301	0.03349282296650718	0.004442925495557075	0.004101161995898838	0.020164046479835957	0.030075187969924814	0.0021645021645021645	0.001139211665527455	0.0	0.011050353155616314	0.001822738664843928	0.006265664160401002	0.0	0.014012303485987697	0.012759170653907496	0.0	0.0	0.0	0.0	0.0	0.0003417634996582365	0.004215083162451583	0.0	0.0	0.0	0.0	0.020164046479835954	0.00455684666210982	0.0	0.0	0.0	0.0	0.0	0.002050580997949419	0.0	0.0	0.0	0.012645249487354751	0.0	0.0	0.0	0.0	0.008316245158350421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001139211665527455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037593984962406013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001367053998632946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
RID001236Blank	0.6793893129770991	0.0019083969465648854	0.0	0.3187022900763359	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
